id,province,population,x_coord,y_coord,latitude,longitude
0,2,10435,0,0,47.852778,8.771389,Engen
0,56,20483,0,0,52.133333,8.566667,Enger
0,1,29901,0,0,51.283333,7.333333,Ennepetal
0,1,19973,0,0,51.836667,8.025556,Ennigerloh
0,2,15177,0,0,49.4,8.633333,Eppelheim
0,2,21312,0,0,49.133333,8.916667,Eppingen
0,31,13702,0,0,50.133333,8.4,Eppstein
0,31,13513,0,0,49.658333,8.995833,Erbach
0,2,13387,0,0,48.328056,9.887778,Erbach
0,43,5115,0,0,49.833333,12.05,Erbendorf
0,10,36291,0,0,48.283333,11.9,Erding
0,1,49513,0,0,50.816667,6.766667,Erftstadt
0,15,211113,0,0,50.983333,11.033333,Erfurt
0,1,43388,0,0,51.083333,6.316667,Erkelenz
0,80,11695,0,0,52.416667,13.75,Erkner
0,68,44413,0,0,51.223889,6.914722,Erkrath
0,10,110238,0,0,49.583333,11.016667,Erlangen
0,10,10138,0,0,49.803889,9.163889,Erlenbach a.Main
0,31,14196,0,0,50.133333,8.933333,Erlensee
0,81,16018,0,0,51.616667,8.35,Erwitte
0,31,21228,0,0,50.143611,8.57,Eschborn
